context,question,answer,source,type
"4. Đường bên là đường được xây dựng bên cạnh các đoạn đường chính để ngăn cách giao thông khu vực hai bên đường với đường chính. Đường bên được tách khỏi đường chính hoặc ngăn cách với đường chính bằng dải phân cách, tường bảo vệ, rào chắn.",Đường bên được ngăn cách với đường chính bằng gì?,"Đường bên được ngăn cách với đường chính bằng dải phân cách, tường bảo vệ, rào chắn.",Luật-35-2024-QH15,direct
"4. Đường bên là đường được xây dựng bên cạnh các đoạn đường chính để ngăn cách giao thông khu vực hai bên đường với đường chính. Đường bên được tách khỏi đường chính hoặc ngăn cách với đường chính bằng dải phân cách, tường bảo vệ, rào chắn.",Nếu đường bên không được tách khỏi đường chính thì sẽ như thế nào?,"Nếu đường bên không được tách khỏi đường chính thì sẽ được ngăn cách với đường chính bằng dải phân cách, tường bảo vệ, rào chắn.",Luật-35-2024-QH15,condition
"4. Đường bên là đường được xây dựng bên cạnh các đoạn đường chính để ngăn cách giao thông khu vực hai bên đường với đường chính. Đường bên được tách khỏi đường chính hoặc ngăn cách với đường chính bằng dải phân cách, tường bảo vệ, rào chắn.",Đường bên có chức năng gì và được thiết kế như thế nào?,"Đường bên có chức năng ngăn cách giao thông khu vực hai bên đường với đường chính và được thiết kế tách khỏi đường chính hoặc ngăn cách với đường chính bằng dải phân cách, tường bảo vệ, rào chắn.",Luật-35-2024-QH15,synthesis
"Điều 15 của Luật này, báo cáo và yêu cầu Ủy ban nhân dân cấp xã nơi có hành lang an toàn đường bộ bị lấn, chiếm, sử dụng trái phép để xử lý; thực hiện các công việc khác về quản lý, bảo vệ hành lang an toàn đường bộ theo quy định của Luật này, Luật Đất đai và quy định khác của pháp luật có liên quan.",Nếu hành lang an toàn đường bộ bị lấn chiếm thì cơ quan nào sẽ xử lý?,"Nếu hành lang an toàn đường bộ bị lấn chiếm, Ủy ban nhân dân cấp xã nơi có hành lang an toàn đường bộ bị lấn chiếm sẽ xử lý.",Luật-35-2024-QH15,condition
"Điều 15 của Luật này, báo cáo và yêu cầu Ủy ban nhân dân cấp xã nơi có hành lang an toàn đường bộ bị lấn, chiếm, sử dụng trái phép để xử lý; thực hiện các công việc khác về quản lý, bảo vệ hành lang an toàn đường bộ theo quy định của Luật này, Luật Đất đai và quy định khác của pháp luật có liên quan.",Quy trình quản lý và bảo vệ hành lang an toàn đường bộ gồm những bước nào?,"Quy trình quản lý và bảo vệ hành lang an toàn đường bộ gồm báo cáo và yêu cầu Ủy ban nhân dân cấp xã nơi có hành lang an toàn đường bộ bị lấn, chiếm, sử dụng trái phép để xử lý; thực hiện các công việc khác về quản lý, bảo vệ hành lang an toàn đường bộ theo quy định của pháp luật.",Luật-35-2024-QH15,synthesis
"3. Ngoài việc bị phạt tiền, cá nhân, tổ chức thực hiện hành vi vi phạm quy định tại khoản 1, khoản 2 Điều này còn bị áp dụng hình thức xử phạt bổ sung tịch thu biển số, phương tiện sản xuất, lắp ráp trái phép.","Mức phạt đối với hành vi sản xuất, lắp ráp trái phép là gì?","Mức phạt đối với hành vi sản xuất, lắp ráp trái phép là bị phạt tiền và áp dụng hình thức xử phạt bổ sung tịch thu biển số, phương tiện.",NĐ 168/2024/NĐ-CP,direct
"3. Ngoài việc bị phạt tiền, cá nhân, tổ chức thực hiện hành vi vi phạm quy định tại khoản 1, khoản 2 Điều này còn bị áp dụng hình thức xử phạt bổ sung tịch thu biển số, phương tiện sản xuất, lắp ráp trái phép.","Hình thức xử phạt đối với cá nhân, tổ chức vi phạm quy định về sản xuất, lắp ráp phương tiện bao gồm những gì?","Hình thức xử phạt đối với cá nhân, tổ chức vi phạm quy định về sản xuất, lắp ráp phương tiện bao gồm phạt tiền và áp dụng hình thức xử phạt bổ sung tịch thu biển số, phương tiện sản xuất, lắp ráp trái phép.",NĐ 168/2024/NĐ-CP,synthesis
"Điều 8 Nghị định này;
c) Do cơ quan hoặc người không có thẩm quyền cấp;
d) Bị tẩy xóa, sửa chữa;
đ) Cho cơ sở đào tạo khác thuê, mượn để sử dụng nhưng không tham gia giảng dạy; hoặc cho tổ chức, cá nhân khác thuê, mượn để sử dụng.","Giấy phép lái xe bị tẩy xóa, sửa chữa thì có còn hiệu lực không?","Giấy phép lái xe bị tẩy xóa, sửa chữa thì không còn hiệu lực.",Nghị định 41.2024.NĐ-CP,direct
"Điều 8 Nghị định này;
c) Do cơ quan hoặc người không có thẩm quyền cấp;
d) Bị tẩy xóa, sửa chữa;
đ) Cho cơ sở đào tạo khác thuê, mượn để sử dụng nhưng không tham gia giảng dạy; hoặc cho tổ chức, cá nhân khác thuê, mượn để sử dụng.",Nếu cơ sở đào tạo cho tổ chức khác thuê giấy phép lái xe để sử dụng thì sẽ bị xử lý như thế nào?,Nếu cơ sở đào tạo cho tổ chức khác thuê giấy phép lái xe để sử dụng thì giấy phép đó sẽ bị coi là không hợp lệ.,Nghị định 41.2024.NĐ-CP,condition
"2. Địa chỉ (Address): …………………………………………………........
3. Số điện thoại (Telephone number): ………Số Fax (Fax number):………
4. Địa chỉ email (Email address): …………………………………………
5. Giấy phép (vận chuyển hàng siêu trưởng, siêu trọng hoặc hàng nguy hiểm) số … ngày….........
Permit number (for carrying oversized, overweight or dangerous goods)….........date...........(dd/mm/yyyy)",Nếu tôi muốn vận chuyển hàng nguy hiểm thì cần những giấy tờ gì?,"Nếu bạn muốn vận chuyển hàng nguy hiểm, bạn cần có giấy phép với số và ngày cụ thể.",Nghị định 41.2024.NĐ-CP,condition
"2. Địa chỉ (Address): …………………………………………………........
3. Số điện thoại (Telephone number): ………Số Fax (Fax number):………
4. Địa chỉ email (Email address): …………………………………………
5. Giấy phép (vận chuyển hàng siêu trưởng, siêu trọng hoặc hàng nguy hiểm) số … ngày….........
Permit number (for carrying oversized, overweight or dangerous goods)….........date...........(dd/mm/yyyy)","Quy trình và loại giấy phép cần thiết để vận chuyển hàng siêu trọng, siêu trọng hoặc hàng nguy hiểm là gì?","Giấy phép cần thiết để vận chuyển hàng siêu trọng, siêu trọng hoặc hàng nguy hiểm là giấy phép có số và ngày cụ thể, được ghi trong mục 5 của biểu mẫu.",Nghị định 41.2024.NĐ-CP,synthesis
"Điều 35 của Luật này; có thiết bị ghi nhận hình ảnh trẻ em mầm non, học sinh và thiết bị có chức năng cảnh báo, chống bỏ quên trẻ em trên xe; có niên hạn sử dụng không quá 20 năm; có màu sơn theo quy định của Chính phủ;
b) Xe ô tô chở trẻ em mầm non hoặc học sinh tiểu học phải có dây đai an toàn phù hợp với lứa tuổi hoặc sử dụng xe có ghế ngồi phù hợp với lứa tuổi theo quy định của pháp luật.",Xe ô tô chở trẻ em mầm non hoặc học sinh tiểu học cần đáp ứng điều kiện gì về dây đai an toàn?,Xe ô tô chở trẻ em mầm non hoặc học sinh tiểu học phải có dây đai an toàn phù hợp với lứa tuổi hoặc sử dụng xe có ghế ngồi phù hợp với lứa tuổi theo quy định của pháp luật.,luat trật tự,direct
"Điều 35 của Luật này; có thiết bị ghi nhận hình ảnh trẻ em mầm non, học sinh và thiết bị có chức năng cảnh báo, chống bỏ quên trẻ em trên xe; có niên hạn sử dụng không quá 20 năm; có màu sơn theo quy định của Chính phủ;
b) Xe ô tô chở trẻ em mầm non hoặc học sinh tiểu học phải có dây đai an toàn phù hợp với lứa tuổi hoặc sử dụng xe có ghế ngồi phù hợp với lứa tuổi theo quy định của pháp luật.",Nếu xe ô tô không có dây đai an toàn phù hợp với lứa tuổi thì có được phép chở trẻ em mầm non hoặc học sinh tiểu học không?,"Nếu xe ô tô không có dây đai an toàn phù hợp với lứa tuổi thì không được phép chở trẻ em mầm non hoặc học sinh tiểu học, trừ khi sử dụng xe có ghế ngồi phù hợp với lứa tuổi theo quy định của pháp luật.",luat trật tự,condition
"Điều 35 của Luật này; có thiết bị ghi nhận hình ảnh trẻ em mầm non, học sinh và thiết bị có chức năng cảnh báo, chống bỏ quên trẻ em trên xe; có niên hạn sử dụng không quá 20 năm; có màu sơn theo quy định của Chính phủ;
b) Xe ô tô chở trẻ em mầm non hoặc học sinh tiểu học phải có dây đai an toàn phù hợp với lứa tuổi hoặc sử dụng xe có ghế ngồi phù hợp với lứa tuổi theo quy định của pháp luật.",Có những yêu cầu gì đối với xe ô tô để được phép chở trẻ em mầm non hoặc học sinh tiểu học?,"Xe ô tô chở trẻ em mầm non hoặc học sinh tiểu học phải đáp ứng các yêu cầu như: có thiết bị ghi nhận hình ảnh, thiết bị cảnh báo chống bỏ quên trẻ em, niên hạn sử dụng không quá 20 năm, màu sơn theo quy định và có dây đai an toàn hoặc ghế ngồi phù hợp với lứa tuổi.",luat trật tự,synthesis
"1. Biển quảng cáo gồm bảng quảng cáo, băng rôn, biển hiệu, hộp đèn, màn hình chuyên quảng cáo theo quy định của pháp luật về quảng cáo. Biển quảng cáo được xây dựng, lắp đặt tại các vị trí sau đây:
a) Trong phạm vi hành lang an toàn đường bộ, trừ hành lang an toàn đường cao tốc và hành lang an toàn đường bộ tại nút giao;
b) Trường hợp nút giao có đường kính lớn hơn 02 lần chiều rộng hành lang an toàn đường bộ, thì được xây dựng, lắp đặt biển quảng cáo trong phạm vi đất giữa nút giao nhưng phải bảo đảm khoảng cách từ biển quảng cáo đến mép ngoài mặt đường theo các hướng không nhỏ hơn chiều rộng hành lang an toàn đường bộ.","Biển quảng cáo được xây dựng, lắp đặt tại những vị trí nào?","Biển quảng cáo được xây dựng, lắp đặt tại các vị trí trong phạm vi hành lang an toàn đường bộ, trừ hành lang an toàn đường cao tốc và hành lang an toàn đường bộ tại nút giao, và trong phạm vi đất giữa nút giao nếu đường kính nút giao lớn hơn 02 lần chiều rộng hành lang an toàn đường bộ.",Luật-35-2024-QH15,direct
"1. Biển quảng cáo gồm bảng quảng cáo, băng rôn, biển hiệu, hộp đèn, màn hình chuyên quảng cáo theo quy định của pháp luật về quảng cáo. Biển quảng cáo được xây dựng, lắp đặt tại các vị trí sau đây:
a) Trong phạm vi hành lang an toàn đường bộ, trừ hành lang an toàn đường cao tốc và hành lang an toàn đường bộ tại nút giao;
b) Trường hợp nút giao có đường kính lớn hơn 02 lần chiều rộng hành lang an toàn đường bộ, thì được xây dựng, lắp đặt biển quảng cáo trong phạm vi đất giữa nút giao nhưng phải bảo đảm khoảng cách từ biển quảng cáo đến mép ngoài mặt đường theo các hướng không nhỏ hơn chiều rộng hành lang an toàn đường bộ.","Nếu nút giao có đường kính nhỏ hơn hoặc bằng 02 lần chiều rộng hành lang an toàn đường bộ, thì có được xây dựng biển quảng cáo trong phạm vi đất giữa nút giao không?","Không được xây dựng, lắp đặt biển quảng cáo trong phạm vi đất giữa nút giao nếu đường kính nút giao nhỏ hơn hoặc bằng 02 lần chiều rộng hành lang an toàn đường bộ.",Luật-35-2024-QH15,condition
"2. Quỹ giảm thiểu thiệt hại tai nạn giao thông đường bộ được hình thành từ các nguồn tài chính sau đây:
a) Hỗ trợ, viện trợ, đóng góp tự nguyện của các tổ chức, cá nhân trong nước, nước ngoài;
b) Từ các nguồn khác theo quy định của pháp luật.",Nếu một tổ chức muốn đóng góp vào Quỹ giảm thiểu thiệt hại tai nạn giao thông đường bộ thì họ có thể làm như thế nào?,Tổ chức có thể đóng góp tự nguyện vào Quỹ giảm thiểu thiệt hại tai nạn giao thông đường bộ.,luat trật tự,condition
"Điều 20 như sau:
""1. Căn cứ vào danh mục mạng lưới tuyến vận tải hành khách cố định, biểu đồ chạy xe theo tuyến đã công bố và cập nhật trên danh mục tuyến vận tải khách cố định của Bộ Giao thông vận tải, doanh nghiệp, hợp tác xã có Giấy phép kinh doanh vận tải bằng xe ô tô theo loại hình tuyến cố định được quyền lựa chọn giờ xuất bến và thực hiện đăng ký khai thác tuyến tại các thời điểm chưa có đơn vị khai thác."";
b) Sửa đổi, bổ sung điểm a khoản 2",Doanh nghiệp cần những điều kiện gì để được quyền lựa chọn giờ xuất bến?,Doanh nghiệp cần có Giấy phép kinh doanh vận tải bằng xe ô tô theo loại hình tuyến cố định để được quyền lựa chọn giờ xuất bến.,Nghị định 41.2024.NĐ-CP,direct
"Điều 20 như sau:
""1. Căn cứ vào danh mục mạng lưới tuyến vận tải hành khách cố định, biểu đồ chạy xe theo tuyến đã công bố và cập nhật trên danh mục tuyến vận tải khách cố định của Bộ Giao thông vận tải, doanh nghiệp, hợp tác xã có Giấy phép kinh doanh vận tải bằng xe ô tô theo loại hình tuyến cố định được quyền lựa chọn giờ xuất bến và thực hiện đăng ký khai thác tuyến tại các thời điểm chưa có đơn vị khai thác."";
b) Sửa đổi, bổ sung điểm a khoản 2",Nếu doanh nghiệp đã có Giấy phép kinh doanh vận tải bằng xe ô tô theo loại hình tuyến cố định thì có thể đăng ký khai thác tuyến không?,Doanh nghiệp đã có Giấy phép kinh doanh vận tải bằng xe ô tô theo loại hình tuyến cố định được quyền lựa chọn giờ xuất bến và thực hiện đăng ký khai thác tuyến tại các thời điểm chưa có đơn vị khai thác.,Nghị định 41.2024.NĐ-CP,condition
"Điều 20 như sau:
""1. Căn cứ vào danh mục mạng lưới tuyến vận tải hành khách cố định, biểu đồ chạy xe theo tuyến đã công bố và cập nhật trên danh mục tuyến vận tải khách cố định của Bộ Giao thông vận tải, doanh nghiệp, hợp tác xã có Giấy phép kinh doanh vận tải bằng xe ô tô theo loại hình tuyến cố định được quyền lựa chọn giờ xuất bến và thực hiện đăng ký khai thác tuyến tại các thời điểm chưa có đơn vị khai thác."";
b) Sửa đổi, bổ sung điểm a khoản 2",Quy trình để doanh nghiệp được quyền lựa chọn giờ xuất bến và đăng ký khai thác tuyến bao gồm những bước nào?,"Doanh nghiệp cần căn cứ vào danh mục mạng lưới tuyến vận tải hành khách cố định, biểu đồ chạy xe theo tuyến đã công bố và cập nhật trên danh mục tuyến vận tải khách cố định của Bộ Giao thông vận tải, sau đó lựa chọn giờ xuất bến và thực hiện đăng ký khai thác tuyến tại các thời điểm chưa có đơn vị khai thác.",Nghị định 41.2024.NĐ-CP,synthesis
"Điều 83. Thanh tra đường bộ
Thanh tra đường bộ có nhiệm vụ sau đây:
1. Thanh tra, kiểm tra, xử lý vi phạm pháp luật về kết cấu hạ tầng đường bộ; vận tải đường bộ tại đơn vị vận tải, bến xe, bãi đỗ xe, trạm dừng nghỉ, đơn vị thực hiện dịch vụ hỗ trợ vận tải;",Nếu một đơn vị vận tải vi phạm pháp luật về kết cấu hạ tầng đường bộ thì thanh tra đường bộ sẽ xử lý như thế nào?,"Thanh tra đường bộ sẽ thanh tra, kiểm tra và xử lý vi phạm pháp luật về kết cấu hạ tầng đường bộ tại đơn vị vận tải đó.",Luật-35-2024-QH15,condition
"3. Khi qua phà, phải chấp hành quy định sau đây:
a) Khi xe xuống phà, đang ở trên phà và khi lên bến, mọi người không được ở trên xe, trừ người lái xe, người điều khiển xe máy chuyên dùng, trẻ em, phụ nữ mang thai, người già yếu, người khuyết tật, người bệnh;
b) Khi xuống phà, xe cơ giới, xe máy chuyên dùng xuống trước, xe thô sơ, người đi bộ xuống sau; khi lên bến, người đi bộ lên trước, các phương tiện giao thông đường bộ lên sau theo hướng dẫn của người điều khiển giao thông.",Nếu tôi là người già yếu thì có được phép ở trên xe khi qua phà không?,Người già yếu được phép ở trên xe khi qua phà.,luat trật tự,condition
"3. Khi qua phà, phải chấp hành quy định sau đây:
a) Khi xe xuống phà, đang ở trên phà và khi lên bến, mọi người không được ở trên xe, trừ người lái xe, người điều khiển xe máy chuyên dùng, trẻ em, phụ nữ mang thai, người già yếu, người khuyết tật, người bệnh;
b) Khi xuống phà, xe cơ giới, xe máy chuyên dùng xuống trước, xe thô sơ, người đi bộ xuống sau; khi lên bến, người đi bộ lên trước, các phương tiện giao thông đường bộ lên sau theo hướng dẫn của người điều khiển giao thông.",Quy trình và quy định khi qua phà bao gồm những bước và yêu cầu gì?,"Quy trình và quy định khi qua phà bao gồm việc xuống phà và lên bến, với yêu cầu cụ thể về thứ tự và vị trí của các phương tiện và người tham gia giao thông, cũng như quy định về những người được phép ở trên xe.",luat trật tự,synthesis
"Điều 4 của Nghị định này, cấp phù hiệu cho phương tiện; tổ chức thực hiện cập nhật, bổ sung và công bố danh mục mạng lưới tuyến theo hướng dẫn của Bộ trưởng Bộ Giao thông vận tải."";
d) Sửa đổi, bổ sung khoản 7",Quy trình cấp phù hiệu cho phương tiện và cập nhật danh mục mạng lưới tuyến gồm những bước nào?,Quy trình cấp phù hiệu cho phương tiện và cập nhật danh mục mạng lưới tuyến được thực hiện theo hướng dẫn của Bộ trưởng Bộ Giao thông vận tải.,Nghị định 41.2024.NĐ-CP,synthesis
"2. Cơ quan, tổ chức, cá nhân sử dụng tạm thời lòng đường, vỉa hè chỉ được sử dụng đúng mục đích do cơ quan có thẩm quyền cho phép; chấp hành các yêu cầu của Cảnh sát giao thông; không làm mất trật tự, an toàn giao thông đường bộ; hoàn trả nguyên trạng lòng đường, vỉa hè sau khi kết thúc việc sử dụng.","Nếu cơ quan có thẩm quyền cho phép sử dụng tạm thời lòng đường, vỉa hè thì cần phải chấp hành những yêu cầu gì?","Nếu cơ quan có thẩm quyền cho phép sử dụng tạm thời lòng đường, vỉa hè thì cần phải chấp hành các yêu cầu của Cảnh sát giao thông.",luat trật tự,condition
"2. Cơ quan, tổ chức, cá nhân sử dụng tạm thời lòng đường, vỉa hè chỉ được sử dụng đúng mục đích do cơ quan có thẩm quyền cho phép; chấp hành các yêu cầu của Cảnh sát giao thông; không làm mất trật tự, an toàn giao thông đường bộ; hoàn trả nguyên trạng lòng đường, vỉa hè sau khi kết thúc việc sử dụng.","Quy trình và yêu cầu khi sử dụng tạm thời lòng đường, vỉa hè bao gồm những gì?","Quy trình và yêu cầu khi sử dụng tạm thời lòng đường, vỉa hè bao gồm sử dụng đúng mục đích cho phép, chấp hành yêu cầu của Cảnh sát giao thông, không làm mất trật tự, an toàn giao thông đường bộ và hoàn trả nguyên trạng lòng đường, vỉa hè sau khi kết thúc sử dụng.",luat trật tự,synthesis
"7. Kiểm tra, quan trắc, kiểm định chất lượng kết cấu hạ tầng đường bộ và đánh giá an toàn công trình được quy định như sau:
a) Việc kiểm tra chất lượng kết cấu hạ tầng đường bộ gồm các công việc tuần đường, tuần kiểm và các công việc kiểm tra khác theo quy định của pháp luật về xây dựng;
b) Việc quan trắc, kiểm định chất lượng kết cấu hạ tầng đường bộ và đánh giá an toàn công trình thực hiện theo quy định của pháp luật về xây dựng.",Mức độ thường xuyên của việc kiểm tra chất lượng kết cấu hạ tầng đường bộ là gì?,"Việc kiểm tra chất lượng kết cấu hạ tầng đường bộ gồm các công việc tuần đường, tuần kiểm và các công việc kiểm tra khác.",Luật-35-2024-QH15,direct
"7. Kiểm tra, quan trắc, kiểm định chất lượng kết cấu hạ tầng đường bộ và đánh giá an toàn công trình được quy định như sau:
a) Việc kiểm tra chất lượng kết cấu hạ tầng đường bộ gồm các công việc tuần đường, tuần kiểm và các công việc kiểm tra khác theo quy định của pháp luật về xây dựng;
b) Việc quan trắc, kiểm định chất lượng kết cấu hạ tầng đường bộ và đánh giá an toàn công trình thực hiện theo quy định của pháp luật về xây dựng.","Quy trình kiểm tra, quan trắc và đánh giá an toàn công trình đường bộ gồm những bước nào?","Quy trình kiểm tra, quan trắc và đánh giá an toàn công trình đường bộ gồm các công việc tuần đường, tuần kiểm và các công việc kiểm tra khác, cũng như việc quan trắc, kiểm định chất lượng kết cấu hạ tầng đường bộ và đánh giá an toàn công trình. Các công việc này được thực hiện theo quy định của pháp luật về xây dựng.",Luật-35-2024-QH15,synthesis
"3. Căn cứ nhu cầu vận tải, khả năng nguồn lực đầu tư và quy hoạch, cấp quyết định chủ trương đầu tư quyết định việc phân kỳ đầu tư, xác định việc bồi thường, hỗ trợ và tái định cư theo quy mô làn xe quy hoạch hoặc tiến độ dự án được xác định trong quyết định chủ trương đầu tư.",Căn cứ vào những yếu tố nào để quyết định chủ trương đầu tư?,"Căn cứ vào nhu cầu vận tải, khả năng nguồn lực đầu tư và quy hoạch để quyết định chủ trương đầu tư.",Luật-35-2024-QH15,direct
"3. Căn cứ nhu cầu vận tải, khả năng nguồn lực đầu tư và quy hoạch, cấp quyết định chủ trương đầu tư quyết định việc phân kỳ đầu tư, xác định việc bồi thường, hỗ trợ và tái định cư theo quy mô làn xe quy hoạch hoặc tiến độ dự án được xác định trong quyết định chủ trương đầu tư.",Nếu dự án chưa xác định được quy mô làn xe quy hoạch thì việc quyết định chủ trương đầu tư sẽ như thế nào?,"Nếu dự án chưa xác định được quy mô làn xe quy hoạch, việc quyết định chủ trương đầu tư sẽ dựa trên tiến độ dự án được xác định trong quyết định chủ trương đầu tư.",Luật-35-2024-QH15,condition
"Điều 40. Giao thông thông minh
1. Giao thông thông minh là việc ứng dụng các công nghệ điện tử, thông tin, truyền thông, khoa học quản lý mới, hiện đại nhằm tối ưu hiệu suất quản lý, khai thác kết cấu hạ tầng đường bộ; bảo đảm giao thông thông suốt, an toàn, hiệu quả, kịp thời, tiện lợi và thân thiện với môi trường.",Nếu ứng dụng công nghệ điện tử vào quản lý giao thông thì sẽ mang lại lợi ích gì?,"Nếu ứng dụng công nghệ điện tử vào quản lý giao thông thì sẽ mang lại lợi ích tối ưu hiệu suất quản lý, bảo đảm giao thông thông suốt, an toàn, hiệu quả, kịp thời, tiện lợi và thân thiện với môi trường.",Luật-35-2024-QH15,condition
"5. Đối với kết cấu hạ tầng đường bộ do Nhà nước đầu tư đã được bàn giao, đưa vào khai thác nhưng chưa hoàn thành việc giao quản lý tài sản kết cấu hạ tầng đường bộ thì chi phí quy định tại khoản 1 Điều này được bố trí từ nguồn chi thường xuyên của ngân sách nhà nước.",Chi phí cho việc quản lý tài sản kết cấu hạ tầng đường bộ được lấy từ nguồn nào?,Chi phí cho việc quản lý tài sản kết cấu hạ tầng đường bộ được lấy từ nguồn chi thường xuyên của ngân sách nhà nước.,Luật-35-2024-QH15,direct
"5. Đối với kết cấu hạ tầng đường bộ do Nhà nước đầu tư đã được bàn giao, đưa vào khai thác nhưng chưa hoàn thành việc giao quản lý tài sản kết cấu hạ tầng đường bộ thì chi phí quy định tại khoản 1 Điều này được bố trí từ nguồn chi thường xuyên của ngân sách nhà nước.",Nếu một đoạn đường bộ do Nhà nước đầu tư đã được bàn giao nhưng chưa hoàn thành việc giao quản lý thì chi phí sẽ được bố trí như thế nào?,Chi phí sẽ được bố trí từ nguồn chi thường xuyên của ngân sách nhà nước.,Luật-35-2024-QH15,condition
"Điều 20 như sau:
""a) Doanh nghiệp, hợp tác xã kinh doanh vận tải xây dựng phương án và thống nhất với bến xe hai đầu tuyến về giờ xe xuất bến gửi Sở Giao thông vận tải nơi đơn vị kinh doanh vận tải đặt trụ sở chính hoặc trụ sở chi nhánh để đăng ký khai thác tuyến theo quy định và Sở Giao thông vận tải đầu tuyến bên kia để phối hợp quản lý;"";
c) Sửa đổi, bổ sung điểm c khoản 2",Doanh nghiệp kinh doanh vận tải cần làm gì để đăng ký khai thác tuyến?,"Doanh nghiệp kinh doanh vận tải cần xây dựng phương án và thống nhất với bến xe hai đầu tuyến về giờ xe xuất bến, sau đó gửi Sở Giao thông vận tải nơi đơn vị kinh doanh vận tải đặt trụ sở chính hoặc trụ sở chi nhánh để đăng ký khai thác tuyến.",Nghị định 41.2024.NĐ-CP,direct
"Điều 20 như sau:
""a) Doanh nghiệp, hợp tác xã kinh doanh vận tải xây dựng phương án và thống nhất với bến xe hai đầu tuyến về giờ xe xuất bến gửi Sở Giao thông vận tải nơi đơn vị kinh doanh vận tải đặt trụ sở chính hoặc trụ sở chi nhánh để đăng ký khai thác tuyến theo quy định và Sở Giao thông vận tải đầu tuyến bên kia để phối hợp quản lý;"";
c) Sửa đổi, bổ sung điểm c khoản 2",Nếu doanh nghiệp không thống nhất với bến xe hai đầu tuyến thì có được đăng ký khai thác tuyến không?,Doanh nghiệp không được đăng ký khai thác tuyến nếu không thống nhất với bến xe hai đầu tuyến.,Nghị định 41.2024.NĐ-CP,condition
"2. Điều khiển giao thông đường bộ là hoạt động trực tiếp hướng dẫn giao thông đường bộ bảo đảm trật tự, an toàn, thông suốt, được thực hiện thông qua người điều khiển giao thông; thông báo, thực hiện phương án phân luồng giao thông tạm thời; quản lý vận hành, khai thác hệ thống đèn tín hiệu giao thông, các báo hiệu đường bộ khác, thiết bị thông minh hỗ trợ chỉ huy, điều khiển giao thông đường bộ.",Nếu không có người điều khiển giao thông thì giao thông đường bộ sẽ được điều khiển như thế nào?,"Nếu không có người điều khiển giao thông, giao thông đường bộ sẽ được điều khiển thông qua thông báo, thực hiện phương án phân luồng giao thông tạm thời, quản lý vận hành, khai thác hệ thống đèn tín hiệu giao thông và các báo hiệu đường bộ khác, cũng như thiết bị thông minh hỗ trợ chỉ huy, điều khiển giao thông đường bộ.",luat trật tự,condition
"3. Chủ đầu tư dự án đầu tư xây dựng công trình đường bộ, người quản lý, sử dụng đường bộ, tổ chức, cá nhân liên quan có trách nhiệm lắp đặt, điều chỉnh, bổ sung đầy đủ báo hiệu đường bộ, công trình an toàn giao thông đường bộ đối với dự án và tuyến đường thuộc phạm vi quản lý; thực hiện phương án tổ chức giao thông đường cao tốc được phê duyệt.",Trách nhiệm lắp đặt báo hiệu đường bộ thuộc về ai?,"Chủ đầu tư dự án đầu tư xây dựng công trình đường bộ, người quản lý, sử dụng đường bộ, tổ chức, cá nhân liên quan có trách nhiệm lắp đặt báo hiệu đường bộ.",Luật-35-2024-QH15,direct
"3. Chủ đầu tư dự án đầu tư xây dựng công trình đường bộ, người quản lý, sử dụng đường bộ, tổ chức, cá nhân liên quan có trách nhiệm lắp đặt, điều chỉnh, bổ sung đầy đủ báo hiệu đường bộ, công trình an toàn giao thông đường bộ đối với dự án và tuyến đường thuộc phạm vi quản lý; thực hiện phương án tổ chức giao thông đường cao tốc được phê duyệt.",Nếu dự án đầu tư xây dựng công trình đường bộ không lắp đặt báo hiệu đường bộ thì sẽ bị xử lý như thế nào?,Dự án đầu tư xây dựng công trình đường bộ không lắp đặt báo hiệu đường bộ sẽ không được nhắc đến trong đoạn văn về việc xử lý.,Luật-35-2024-QH15,condition
"3. Chủ đầu tư dự án đầu tư xây dựng công trình đường bộ, người quản lý, sử dụng đường bộ, tổ chức, cá nhân liên quan có trách nhiệm lắp đặt, điều chỉnh, bổ sung đầy đủ báo hiệu đường bộ, công trình an toàn giao thông đường bộ đối với dự án và tuyến đường thuộc phạm vi quản lý; thực hiện phương án tổ chức giao thông đường cao tốc được phê duyệt.",Các công việc cần thực hiện để đảm bảo an toàn giao thông đường bộ cho dự án đầu tư xây dựng công trình đường bộ gồm những gì?,"Các công việc cần thực hiện để đảm bảo an toàn giao thông đường bộ cho dự án đầu tư xây dựng công trình đường bộ gồm lắp đặt, điều chỉnh, bổ sung đầy đủ báo hiệu đường bộ và công trình an toàn giao thông đường bộ.",Luật-35-2024-QH15,synthesis
"5. Chi phí thẩm tra, thẩm định an toàn giao thông đường bộ được tính vào tổng mức đầu tư, dự toán xây dựng công trình đối với công trình đường bộ xây dựng mới, nâng cấp, cải tạo; được sử dụng trong nguồn tài chính dành cho quản lý, bảo trì đường bộ đối với công trình đường bộ đang khai thác.","Chi phí thẩm tra, thẩm định an toàn giao thông đường bộ được tính vào đâu?","Chi phí thẩm tra, thẩm định an toàn giao thông đường bộ được tính vào tổng mức đầu tư, dự toán xây dựng công trình hoặc nguồn tài chính dành cho quản lý, bảo trì đường bộ.",Luật-35-2024-QH15,direct
